FID,SAMPLEID,SOILTYPE,DEPTH_m,X_EUREF,Y_EUREF,MULTIBLE_TILL,PROFILE,PROFILE_END,SUBTILL_SORTED
16435,44095,rapakallio,1.1,487552.7738,7524865.819,No,Profile,No,No
16436,44095,rapakallio,1.1,487552.7738,7524865.819,No,Profile,No,No
16437,44095,rapakallio,1.4,487552.7738,7524865.819,No,Profile,No,No
16438,44095,rapakallio,1.4,487552.7738,7524865.819,No,Profile,No,No
16439,44096,sora,1.2,487632.7414,7524815.839,No,Profile,No,No
16440,44097,sora,1,487722.705,7524775.854,No,Profile,No,No
16441,44098,hiekka,3,487812.6686,7524735.87,No,Profile,No,No
16442,44099,hiekka,1.1,487912.6282,7524695.886,No,Profile,No,No
16443,44099,hiekka,2,487912.6282,7524695.886,No,Profile,No,No
16444,44099, ,3,487912.6282,7524695.886,No,Profile,No,No
16445,44099, ,4,487912.6282,7524695.886,No,Profile,No,No
16446,44100,moreeni,2,488002.5917,7524645.906,No,Profile,No,No
16447,44101,rapakallio,2,488092.5552,7524595.926,No,Profile,No,No
16448,44101,rapakallio,2,488092.5552,7524595.926,No,Profile,No,No
16449,44101,rapakallio,2,488092.5552,7524595.926,No,Profile,No,No
16450,44102,rapakallio,2,488172.5228,7524555.941,No,Profile,No,No
16451,44102,rapakallio,2,488172.5228,7524555.941,No,Profile,No,No
16452,44103,hiekka,1,488252.4906,7524535.949,No,Profile,No,No
16453,44103,rapakallio,2,488252.4906,7524535.949,No,Profile,No,No
16454,44103,rapakallio,2,488252.4906,7524535.949,No,Profile,No,No
16455,44104,hiekka,2,488312.4661,7524475.973,No,Profile,No,No
16456,44105,sora,2,488402.4297,7524425.993,No,Profile,No,No
16457,44106,hiekka,2,488492.3933,7524396.005,No,Profile,No,No
16458,44107,moreeni,1,488592.3529,7524366.017,No,Profile,No,No
16459,44107,moreeni,2,488592.3529,7524366.017,No,Profile,No,No
16460,44107,moreeni,3,488592.3529,7524366.017,No,Profile,No,No
16461,44108,sora,2,488682.3164,7524316.036,No,Profile,No,No
16462,44109,sora,2,488772.28,7524276.052,No,Profile,No,No
16463,44110,sora,1.8,488862.2435,7524216.076,No,Profile,No,No
16464,44111,moreeni,1,488942.211,7524156.1,No,Profile,No,No
16465,44111,hiekka,2,488942.211,7524156.1,No,Profile,No,No
16466,44112,sora,2,489022.1786,7524096.124,No,Profile,No,No
16467,44113,hiekka,2.2,489092.15,7524026.151,No,Profile,No,No
16468,44114,sora,2,489172.1175,7523956.179,No,Profile,No,No
16469,44115,moreeni,1,489232.093,7523876.211,No,Profile,No,No
16470,44115,moreeni,1.8,489232.093,7523876.211,No,Profile,No,No
16471,44115,hiekka,1.9,489232.093,7523876.211,No,Profile,No,No
16472,44116,sora,1.7,489312.0605,7523816.235,No,Profile,No,No
16473,44117,sora,2.3,489372.0359,7523726.27,No,Profile,No,No
16474,44118,sora,1.9,489422.0154,7523656.298,No,Profile,No,No
16475,52187,moreeni,2,479865.8769,7526655.113,No,Profile,No,No
16476,52187,moreeni,3,479865.8769,7526655.113,No,Profile,No,No
16477,52187,moreeni,4,479865.8769,7526655.113,No,Profile,No,No
16478,52187,moreeni,5,479865.8769,7526655.113,No,Profile,No,No
16479,52188,moreeni,2,479975.8323,7526585.141,No,Profile,No,No
16480,52229,moreeni,2,488722.3069,7525635.512,No,Profile,No,No
16481,52230,moreeni,1,488812.2705,7525595.527,No,Profile,No,No
16482,52231,moreeni,1.5,488902.234,7525545.547,No,Profile,No,No
16483,52232,hiekka,1.4,488992.1976,7525505.563,No,Profile,No,No
16484,52233,hiekka,1,489082.1611,7525455.583,No,Profile,No,No
16485,52234,hiekka,1,489172.1247,7525415.599,No,Profile,No,No
16486,52235,moreeni,1.6,489262.0883,7525375.615,No,Profile,No,No
16487,52236,sora,1.7,489352.0519,7525325.634,No,Profile,No,No
16488,52237,sora,1.7,489442.0155,7525285.65,No,Profile,No,No
16489,52238,sora,1.3,489531.979,7525235.67,No,Profile,No,No
16490,52239,moreeni,2,489611.9466,7525195.686,No,Profile,No,No
16491,52240,hiekka,2.5,489711.9062,7525155.702,No,Profile,No,No
16492,52241,hiekka,4,489811.8657,7525115.717,No,Profile,No,No
16493,52330,rapakallio,2,489751.8977,7526685.093,No,Profile,No,No
16494,52330,rapakallio,2,489751.8977,7526685.093,No,Profile,No,No
16495,52331,sora,2,489661.9342,7526745.07,No,Profile,No,No
16496,52332,sora,2,489581.9666,7526795.05,No,Profile,No,No
16497,52333,moreeni,2,489501.999,7526845.03,No,Profile,No,No
16498,53084,hiekka,3.8,482474.826,7526495.175,No,Profile,No,No
16499,53084,rapakallio,3.9,482474.826,7526495.175,No,Profile,No,No
16500,53084,rapakallio,3.9,482474.826,7526495.175,No,Profile,No,No
16501,53085,moreeni,1.6,482404.8544,7526555.151,No,Profile,No,No
16502,53085,rapakallio,2,482404.8544,7526555.151,No,Profile,No,No
16503,53085,rapakallio,2,482404.8544,7526555.151,No,Profile,No,No
16504,53086,moreeni,1.5,482344.879,7526635.119,No,Profile,No,No
16505,53086,rapakallio,2,482344.879,7526635.119,No,Profile,No,No
16506,53087,moreeni,1.5,482274.9075,7526715.088,No,Profile,No,No
16507,53087,rapakallio,2,482274.9075,7526715.088,No,Profile,No,No
16508,53087,rapakallio,2,482274.9075,7526715.088,No,Profile,No,No
16509,53088,moreeni,2,482204.936,7526785.06,No,Profile,No,No
16510,53089,moreeni,1.5,482144.9605,7526845.036,No,Profile,No,No
16511,53089,rapakallio,2,482144.9605,7526845.036,No,Profile,No,No
16512,53089,rapakallio,2,482144.9605,7526845.036,No,Profile,No,No
16513,53116,sora,1,487572.7726,7526245.27,No,Profile,No,No
16514,53117,moreeni,1.5,487412.8376,7526355.226,No,Profile,No,No
16515,53118,moreeni,2,487332.8701,7526415.203,No,Profile,No,No
16516,53119,moreeni,2,487252.9025,7526465.183,No,Profile,No,No
16517,53120,moreeni,2,487172.935,7526525.159,No,Profile,No,No
16518,53121,moreeni,1.2,487092.9675,7526585.135,No,Profile,No,No
16519,53122,moreeni,1,487013,7526645.112,No,Profile,No,No
16520,53123,moreeni,1.1,486923.0365,7526705.088,No,Profile,No,No
16521,53124,moreeni,1.3,486843.0689,7526755.068,No,Profile,No,No
16522,53125,moreeni,1,486763.1014,7526815.044,No,Profile,No,No
16523,53126,moreeni,1,483924.1966,7517298.832,No,Profile,No,No
16524,53126,moreeni,2,483924.1966,7517298.832,No,Profile,No,No
16525,53126,rapakallio,3,483924.1966,7517298.832,No,Profile,No,No
16526,53126,rapakallio,3,483924.1966,7517298.832,No,Profile,No,No
16527,53126,rapakallio,3.5,483924.1966,7517298.832,No,Profile,No,No
16528,53126,rapakallio,3.5,483924.1966,7517298.832,No,Profile,No,No
16529,53127,moreeni,2,484024.1561,7517258.848,No,Profile,No,No
16530,53128,moreeni,2,484114.1197,7517218.863,No,Profile,No,No
16531,53129,moreeni,2.3,484214.0792,7517178.879,No,Profile,No,No
16532,53130,moreeni,2,484304.0428,7517138.895,No,Profile,No,No
16533,53130,moreeni,3,484304.0428,7517138.895,No,Profile,No,No
16534,53130,sora,6,484304.0428,7517138.895,No,Profile,No,No
16535,53131,moreeni,3,484394.0064,7517108.907,No,Profile,No,No
16536,53132,moreeni,2,484493.966,7517078.919,No,Profile,No,No
16537,53133,moreeni,3,484573.9336,7517038.935,No,Profile,No,No
16538,53134,moreeni,1.5,484663.8972,7517008.947,No,Profile,No,No
16539,53134,moreeni,2.5,484663.8972,7517008.947,No,Profile,No,No
16540,53134,moreeni,3.5,484663.8972,7517008.947,No,Profile,No,No
16541,53134,moreeni,4.5,484663.8972,7517008.947,No,Profile,No,No
16542,53134,hiekka,5.1,484663.8972,7517008.947,No,Profile,No,No
16543,53134,rapakallio,5.2,484663.8972,7517008.947,No,Profile,No,No
16544,53134,rapakallio,5.2,484663.8972,7517008.947,No,Profile,No,No
16545,53135,moreeni,2.5,484753.8608,7516968.962,No,Profile,No,No
16546,53136,moreeni,2,483724.2764,7517178.88,No,Profile,No,No
16547,53137,moreeni,2,483634.3128,7517208.868,No,Profile,No,No
16548,53138,moreeni,1.5,483534.3532,7517238.856,No,Profile,No,No
16549,53138,sora,2.5,483534.3532,7517238.856,No,Profile,No,No
16550,53138,hiekka,3.4,483534.3532,7517238.856,No,Profile,No,No
16551,53138,rapakallio,3.5,483534.3532,7517238.856,No,Profile,No,No
16552,53138,rapakallio,3.5,483534.3532,7517238.856,No,Profile,No,No
16553,53139,moreeni,2.6,483434.3936,7517278.84,No,Profile,No,No
16554,53140,moreeni,2.3,483344.4301,7517318.824,No,Profile,No,No
16555,53141,moreeni,1.1,483254.4664,7517348.812,No,Profile,No,No
16556,53142,moreeni,1,483064.5432,7517408.789,No,Profile,No,No
16557,53142,moreeni,2,483064.5432,7517408.789,No,Profile,No,No
16558,53142,moreeni,4,483064.5432,7517408.789,No,Profile,No,No
16559,53142,rapakallio,5,483064.5432,7517408.789,No,Profile,No,No
16560,53143,moreeni,2.5,482954.5877,7517438.777,No,Profile,No,No
16561,53144,moreeni,2.5,482854.6281,7517478.761,No,Profile,No,No
16562,53145,moreeni,2.5,482754.6686,7517518.745,No,Profile,No,No
16563,53146,moreeni,1.6,482654.709,7517548.733,No,Profile,No,No
16564,53146,moreeni,2.6,482654.709,7517548.733,No,Profile,No,No
16565,53146,rapakallio,3.2,482654.709,7517548.733,No,Profile,No,No
16566,53147,moreeni,2,482554.7494,7517578.721,No,Profile,No,No
16567,53148,moreeni,1.6,482454.7898,7517618.705,No,Profile,No,No
16568,53149,moreeni,1.6,482364.8262,7517648.693,No,Profile,No,No
16569,53150,moreeni,1,482274.8626,7517678.682,No,Profile,No,No
16570,53150,moreeni,2,482274.8626,7517678.682,No,Profile,No,No
16571,53150,rapakallio,2.3,482274.8626,7517678.682,No,Profile,No,No
16572,53151,moreeni,1,482184.899,7517718.666,No,Profile,No,No
16573,53151,rapakallio,1.5,482184.899,7517718.666,No,Profile,No,No
16574,53152,moreeni,1.7,482094.9354,7517748.654,No,Profile,No,No
16575,53153,moreeni,1.2,481994.9758,7517778.642,No,Profile,No,No
16576,53153,moreeni,2,481994.9758,7517778.642,No,Profile,No,No
16577,53154,moreeni,1.1,481905.0122,7517818.626,No,Profile,No,No
16578,53154,rapakallio,1.2,481905.0122,7517818.626,No,Profile,No,No
16579,20501,moreeni,1,489202.1144,7525765.46,No,Profile,No,No
16580,20501,moreeni,2.5,489202.1144,7525765.46,No,Profile,No,No
16581,20507,moreeni,1,480675.5489,7526225.284,No,Profile,No,No
16582,20508,rapakallio,2.5,481175.3474,7526155.311,No,Profile,No,No
16583,20509,moreeni,1,481665.1503,7526175.303,No,Profile,No,No
16584,20509,rapakallio,3,481665.1503,7526175.303,No,Profile,No,No
16585,20510,moreeni,1,485043.7862,7525345.63,No,Profile,No,No
16586,20510,moreeni,2.5,485043.7862,7525345.63,No,Profile,No,No
16587,20511,moreeni,1,485523.5927,7525275.657,No,Profile,No,No
16588,20511,moreeni,2.5,485523.5927,7525275.657,No,Profile,No,No
16589,20511,moreeni,4,485523.5927,7525275.657,No,Profile,No,No
16590,20511,moreeni,5.5,485523.5927,7525275.657,No,Profile,No,No
16591,20511,moreeni,7,485523.5927,7525275.657,No,Profile,No,No
16592,20512,moreeni,1,486343.2624,7525205.685,No,Profile,No,No
16593,20512,moreeni,2.5,486343.2624,7525205.685,No,Profile,No,No
16594,20513,moreeni,1,486933.024,7524995.768,No,Profile,No,No
16595,20514,moreeni,1,487492.7978,7524825.835,No,Profile,No,No
16596,20514,rapakalliomoreeni,3,487492.7978,7524825.835,No,Profile,No,No
16597,20514,rapakallio,6,487492.7978,7524825.835,No,Profile,No,No
16598,20515,moreeni,1,484533.9919,7525445.591,No,Profile,No,No
16599,20515,moreeni,3.5,484533.9919,7525445.591,No,Profile,No,No
16600,20516,moreeni,1,486003.3998,7525325.637,No,Profile,No,No
16601,20517,moreeni,1,487902.6322,7524705.882,No,Profile,No,No
16602,20517,rapakalliomoreeni,3.5,487902.6322,7524705.882,No,Profile,No,No
16603,20517,rapakalliomoreeni,5,487902.6322,7524705.882,No,Profile,No,No
16604,20518,moreeni,1,488372.4424,7524565.937,No,Profile,No,No
16605,20518,moreeni,2,488372.4424,7524565.937,No,Profile,No,No
16606,20519,moreeni,1,487102.9577,7525425.596,No,Profile,No,No
16607,20519,moreeni,2.5,487102.9577,7525425.596,No,Profile,No,No
16608,20520,moreeni,1,486623.1519,7525645.509,No,Profile,No,No
16609,20521,moreeni,1.5,486223.3139,7525855.426,No,Profile,No,No
16610,20522,moreeni,1,485883.4524,7526205.287,No,Profile,No,No
16611,20522,moreeni,2,485883.4524,7526205.287,No,Profile,No,No
16612,20523,rapakalliomoreeni,2.5,488282.4819,7525215.679,No,Profile,No,No
16613,20523,rapakalliomoreeni,4,488282.4819,7525215.679,No,Profile,No,No
16614,20523,moreeni,5.5,488282.4819,7525215.679,No,Profile,No,No
16615,20523,rapakallio,8.5,488282.4819,7525215.679,No,Profile,No,No
16616,20524,moreeni,3,488742.2966,7525175.694,No,Profile,No,No
16617,20541,moreeni,1,488702.3177,7526185.293,No,Profile,No,No
16618,20541,moreeni,4.5,488702.3177,7526185.293,No,Profile,No,No
16619,27807,moreeni,2.4,489072.1671,7525835.432,No,Profile,No,No
16620,28095,moreeni,2,489711.8871,7521317.228,No,Profile,No,No
16621,28095,hiekka,3,489711.8871,7521317.228,No,Profile,No,No
16622,28095,moreeni,4,489711.8871,7521317.228,No,Profile,No,No
16623,28095,hiekka,5,489711.8871,7521317.228,No,Profile,No,No
16624,28096,moreeni,3,489591.9357,7521377.204,No,Profile,No,No
16625,28097,hiekka,3,489491.9763,7521447.177,No,Profile,No,No
16626,28100,moreeni,1.6,489751.8534,7517858.604,No,Profile,No,No
16627,28100,moreeni,2.6,489751.8534,7517858.604,No,Profile,No,No
16628,28101,moreeni,1,489431.9835,7518098.509,No,Profile,No,No
16629,28101,moreeni,1.9,489431.9835,7518098.509,No,Profile,No,No
16630,28101,hiekka,2,489431.9835,7518098.509,No,Profile,No,No
16631,28101,rapakallio,2.5,489431.9835,7518098.509,No,Profile,No,No
16632,28101,rapakallio,2.5,489431.9835,7518098.509,No,Profile,No,No
16633,28102,moreeni,1,489092.1215,7518318.422,No,Profile,No,No
16634,28102,moreeni,2,489092.1215,7518318.422,No,Profile,No,No
16635,28102,moreeni,2.7,489092.1215,7518318.422,No,Profile,No,No
16636,28301,moreeni,0.3,485993.4069,7525955.387,No,Profile,No,No
16637,28303,moreeni,1.3,485993.4069,7525955.387,No,Profile,No,No
16638,28304,moreeni,1.8,485993.4069,7525955.387,No,Profile,No,No
16639,28305,moreeni,2.4,485993.4069,7525955.387,No,Profile,No,No
16640,28306,moreeni,3,485993.4069,7525955.387,No,Profile,No,No
16641,31001,rapakallio,2,481835.0399,7517718.666,No,Profile,No,No
16642,31001,rapakallio,2,481835.0399,7517718.666,No,Profile,No,No
16643,31002,moreeni,1.9,481735.0803,7517758.65,No,Profile,No,No
16644,31002,rapakallio,2,481735.0803,7517758.65,No,Profile,No,No
16645,31002,rapakallio,2,481735.0803,7517758.65,No,Profile,No,No
16646,31003,moreeni,2,481645.1168,7517798.634,No,Profile,No,No
16647,31004,moreeni,1,481565.1492,7517838.618,No,Profile,No,No
16648,31004,rapakallio,1.8,481565.1492,7517838.618,No,Profile,No,No
16649,31004,rapakallio,1.8,481565.1492,7517838.618,No,Profile,No,No
16650,31005,moreeni,1.7,481465.1897,7517898.595,No,Profile,No,No
16651,31007,moreeni,2,481195.299,7518018.547,No,Profile,No,No
16652,31007,moreeni,3,481195.299,7518018.547,No,Profile,No,No
16653,31007,moreeni,4,481195.299,7518018.547,No,Profile,No,No
16654,31007,rapakallio,5,481195.299,7518018.547,No,Profile,No,No
16655,31007,rapakallio,5,481195.299,7518018.547,No,Profile,No,No
16656,31008,moreeni,2.7,481115.3315,7518078.523,No,Profile,No,No
16657,31009,moreeni,3.5,481025.3679,7518118.507,No,Profile,No,No
16658,31010,moreeni,3,480935.4043,7518158.492,No,Profile,No,No
16659,31011,moreeni,3,480845.4407,7518198.476,No,Profile,No,No
16660,31011,moreeni,4,480845.4407,7518198.476,No,Profile,No,No
16661,31011,moreeni,5,480845.4407,7518198.476,No,Profile,No,No
16662,31011,moreeni,5.7,480845.4407,7518198.476,No,Profile,No,No
16663,31012,moreeni,3.2,480735.4852,7518248.456,No,Profile,No,No
16664,31013,moreeni,3,480645.5217,7518298.436,No,Profile,No,No
16665,31015,moreeni,3.7,480465.5945,7518378.405,No,Profile,No,No
16666,31015,rapakallio,4.7,480465.5945,7518378.405,No,Profile,No,No
16667,31015,rapakallio,4.7,480465.5945,7518378.405,No,Profile,No,No
16668,31016,moreeni,1.7,480375.6309,7518428.385,No,Profile,No,No
16669,31017,moreeni,1.8,480285.6674,7518468.369,No,Profile,No,No
16670,31018,moreeni,2,480195.7038,7518518.349,No,Profile,No,No
16671,31019,moreeni,1.5,480115.7362,7518558.333,No,Profile,No,No
16672,31019,sora,2.5,480115.7362,7518558.333,No,Profile,No,No
16673,31019,rapakallio,4.6,480115.7362,7518558.333,No,Profile,No,No
16674,31019,rapakallio,4.6,480115.7362,7518558.333,No,Profile,No,No
16675,31020,moreeni,2.4,480015.7767,7518608.314,No,Profile,No,No
16676,31021,moreeni,2.4,479925.8131,7518648.298,No,Profile,No,No
16677,31022,moreeni,2.5,479845.8455,7518698.278,No,Profile,No,No
16678,31023,moreeni,3,482694.7005,7519048.136,No,Profile,No,No
16679,31024,moreeni,4,482604.7369,7519088.121,No,Profile,No,No
16680,31025,moreeni,3,482514.7733,7519128.105,No,Profile,No,No
16681,31025,rapakallio,3.1,482514.7733,7519128.105,No,Profile,No,No
16682,31025,rapakallio,3.1,482514.7733,7519128.105,No,Profile,No,No
16683,31026,moreeni,2.7,482424.8098,7519178.085,No,Profile,No,No
16684,31027,moreeni,2.7,482334.8462,7519218.069,No,Profile,No,No
16685,31028,moreeni,2.7,482244.8826,7519258.053,No,Profile,No,No
16686,31029,moreeni,3.4,482154.919,7519298.037,No,Profile,No,No
16687,31030,moreeni,3.5,482054.9595,7519338.022,No,Profile,No,No
16688,31031,moreeni,4,481974.9919,7519378.006,No,Profile,No,No
16689,31031,rapakallio,4.1,481974.9919,7519378.006,No,Profile,No,No
16690,31031,rapakallio,4.1,481974.9919,7519378.006,No,Profile,No,No
16691,31032,moreeni,3.7,481885.0283,7519417.99,No,Profile,No,No
16692,31033,moreeni,3.5,481785.0687,7519457.974,No,Profile,No,No
16693,31034,moreeni,3.8,481685.1092,7519507.954,No,Profile,No,No
16694,31035,moreeni,4,481595.1456,7519547.939,No,Profile,No,No
16695,31036,moreeni,4,481515.178,7519597.919,No,Profile,No,No
16696,31036,moreeni,4.1,481515.178,7519597.919,No,Profile,No,No
16697,31038,hiekka,3,481335.2509,7519677.887,No,Profile,No,No
16698,31038,moreeni,3.1,481335.2509,7519677.887,No,Profile,No,No
16699,31039,sora,4.2,481235.2913,7519717.871,No,Profile,No,No
16700,31040,moreeni,2.6,481135.3318,7519767.851,No,Profile,No,No
16701,31040,rapakallio,2.7,481135.3318,7519767.851,No,Profile,No,No
16702,31041,moreeni,3,481045.3682,7519807.836,No,Profile,No,No
16703,31041,rapakallio,3.1,481045.3682,7519807.836,No,Profile,No,No
16704,31042,moreeni,3.8,480955.4046,7519847.82,No,Profile,No,No
16705,31043,hiekka,3.6,480855.4451,7519897.8,No,Profile,No,No
16706,31043,rapakallio,3.7,480855.4451,7519897.8,No,Profile,No,No
16707,31043,rapakallio,3.7,480855.4451,7519897.8,No,Profile,No,No
16708,31044,moreeni,3.2,480755.4856,7519947.78,No,Profile,No,No
16709,31044,rapakallio,3.3,480755.4856,7519947.78,No,Profile,No,No
16710,31044,rapakallio,3.3,480755.4856,7519947.78,No,Profile,No,No
16711,31045,moreeni,3.5,480665.522,7519987.764,No,Profile,No,No
16712,31046,moreeni,3.5,480575.5584,7520027.749,No,Profile,No,No
16713,31047,moreeni,2.8,480485.5948,7520067.733,No,Profile,No,No
16714,31047,rapakallio,2.9,480485.5948,7520067.733,No,Profile,No,No
16715,31047,rapakallio,2.9,480485.5948,7520067.733,No,Profile,No,No
16716,31048,moreeni,3,480405.6272,7520107.717,No,Profile,No,No
16717,31049,moreeni,3,480315.6636,7520147.701,No,Profile,No,No
16718,31050,moreeni,3,480215.7041,7520197.681,No,Profile,No,No
16719,31051,moreeni,3.5,480115.7446,7520247.661,No,Profile,No,No
16720,31052,moreeni,2.3,480025.781,7520287.646,No,Profile,No,No
16721,31053,moreeni,2,479935.8174,7520327.63,No,Profile,No,No
16722,31054,moreeni,2.5,483834.2399,7518658.291,No,Profile,No,No
16723,31055,moreeni,2.5,483934.1994,7518618.306,No,Profile,No,No
16724,31056,moreeni,2.5,484024.1631,7518588.318,No,Profile,No,No
16725,31057,moreeni,2.8,484124.1227,7518558.33,No,Profile,No,No
16726,31057,rapakallio,2.9,484124.1227,7518558.33,No,Profile,No,No
16727,31058,moreeni,3,484214.0863,7518518.346,No,Profile,No,No
16728,31058,rapakallio,3.1,484214.0863,7518518.346,No,Profile,No,No
16729,31058,rapakallio,3.1,484214.0863,7518518.346,No,Profile,No,No
16730,31059,moreeni,3,484314.0459,7518488.358,No,Profile,No,No
16731,31059,rapakallio,3.1,484314.0459,7518488.358,No,Profile,No,No
16732,31059,rapakallio,3.1,484314.0459,7518488.358,No,Profile,No,No
16733,31060,moreeni,3.7,484414.0055,7518458.37,No,Profile,No,No
16734,31061,moreeni,3.2,484503.9692,7518428.381,No,Profile,No,No
16735,31062,moreeni,3.8,484593.9328,7518398.393,No,Profile,No,No
16736,31062,rapakallio,3.9,484593.9328,7518398.393,No,Profile,No,No
16737,31062,rapakallio,3.9,484593.9328,7518398.393,No,Profile,No,No
16738,31063,moreeni,3.9,484683.8964,7518358.409,No,Profile,No,No
16739,31064,moreeni,4,484783.856,7518328.421,No,Profile,No,No
16740,31065,moreeni,4,484883.8156,7518288.437,No,Profile,No,No
16741,31066,moreeni,3.1,484973.7792,7518258.449,No,Profile,No,No
16742,31067,moreeni,2.8,485073.7388,7518228.461,No,Profile,No,No
16743,31068,moreeni,2.5,485173.6984,7518198.472,No,Profile,No,No
16744,31069,moreeni,3,485273.658,7518168.484,No,Profile,No,No
16745,31070,moreeni,3,485363.6216,7518138.496,No,Profile,No,No
16746,31071,moreeni,3.2,485463.5812,7518108.508,No,Profile,No,No
16747,31072,moreeni,5,485553.5448,7518078.52,No,Profile,No,No
16748,31073,moreeni,3.5,485653.5044,7518048.532,No,Profile,No,No
16749,31074,moreeni,3,485743.468,7518018.544,No,Profile,No,No
16750,31075,moreeni,2,485843.4276,7517988.556,No,Profile,No,No
16751,31076,moreeni,2.4,487472.7688,7517448.769,No,Profile,No,No
16752,31077,moreeni,2.1,487562.7324,7517418.781,No,Profile,No,No
16753,31077,moreeni,2.2,487562.7324,7517418.781,No,Profile,No,No
16754,31077,rapakallio,2.2,487562.7324,7517418.781,No,Profile,No,No
16755,31078,moreeni,3.9,487662.692,7517388.793,No,Profile,No,No
16756,31078,rapakallio,4,487662.692,7517388.793,No,Profile,No,No
16757,31078,rapakallio,4,487662.692,7517388.793,No,Profile,No,No
16758,31079,moreeni,4.4,487752.6556,7517358.805,No,Profile,No,No
16759,31080,moreeni,4,487852.6152,7517328.817,No,Profile,No,No
16760,31080,rapakallio,4.1,487852.6152,7517328.817,No,Profile,No,No
16761,31080,rapakallio,4.1,487852.6152,7517328.817,No,Profile,No,No
16762,31081,moreeni,4,487952.5748,7517298.829,No,Profile,No,No
16763,31082,moreeni,3.7,488032.5424,7517258.845,No,Profile,No,No
16764,31083,rapakallio,4,488132.502,7517228.856,No,Profile,No,No
16765,31083,rapakallio,4,488132.502,7517228.856,No,Profile,No,No
16766,31084,moreeni,4,488232.4616,7517198.868,No,Profile,No,No
16767,31085,moreeni,3.9,488332.4212,7517168.88,No,Profile,No,No
16768,31085,rapakallio,4,488332.4212,7517168.88,No,Profile,No,No
16769,31085,rapakallio,4,488332.4212,7517168.88,No,Profile,No,No
16770,31086,moreeni,3.6,488422.3848,7517138.892,No,Profile,No,No
16771,31087,moreeni,3,488522.3443,7517098.908,No,Profile,No,No
16772,31088,moreeni,2.7,488602.312,7517068.92,No,Profile,No,No
16773,15065,moreeni,2,487332.8645,7525285.652,No,Profile,No,No
16774,15065,moreeni,3,487332.8645,7525285.652,No,Profile,No,No
16775,15065,moreeni,3.6,487332.8645,7525285.652,No,Profile,No,No
16776,15066,moreeni,2,487412.8318,7525185.692,No,Profile,No,No
16777,15066,moreeni,2.4,487412.8318,7525185.692,No,Profile,No,No
16778,15066,rapakallio,2.5,487412.8318,7525185.692,No,Profile,No,No
16779,15067,moreeni,2,487442.8201,7525265.66,No,Profile,No,No
16780,15067,rapakallio,3,487442.8201,7525265.66,No,Profile,No,No
16781,15067,rapakallio,4,487442.8201,7525265.66,No,Profile,No,No
16782,15068,moreeni,2,487472.8079,7525235.672,No,Profile,No,No
16783,15068,rapakallio,3,487472.8079,7525235.672,No,Profile,No,No
16784,15068,rapakallio,4,487472.8079,7525235.672,No,Profile,No,No
16785,15069,moreeni,2,487402.8367,7525365.62,No,Profile,No,No
16786,15069,moreeni,3,487402.8367,7525365.62,No,Profile,No,No
16787,15069,moreeni,3.7,487402.8367,7525365.62,No,Profile,No,No
16788,15070,moreeni,1,487352.856,7525195.688,No,Profile,No,No
16789,15070,rapakallio,1.7,487352.856,7525195.688,No,Profile,No,No
16790,15071,moreeni,2,487332.8637,7525135.712,No,Profile,No,No
16791,15071,moreeni,3,487332.8637,7525135.712,No,Profile,No,No
16792,15071,moreeni,3.8,487332.8637,7525135.712,No,Profile,No,No
16793,15071,rapakallio,3.9,487332.8637,7525135.712,No,Profile,No,No
16794,15072,moreeni,1,487252.8964,7525245.668,No,Profile,No,No
16795,15072,rapakallio,2,487252.8964,7525245.668,No,Profile,No,No
16796,15081,moreeni,1,485813.4625,7522546.742,No,Profile,No,No
16797,15081,rapakallio,1.1,485813.4625,7522546.742,No,Profile,No,No
16798,15082,moreeni,2,485853.4461,7522496.762,No,Profile,No,No
16799,15082,moreeni,3,485853.4461,7522496.762,No,Profile,No,No
16800,15082,rapakallio,3.5,485853.4461,7522496.762,No,Profile,No,No
16801,15083,moreeni,2,485903.426,7522496.762,No,Profile,No,No
16802,15083,moreeni,2.5,485903.426,7522496.762,No,Profile,No,No
16803,15084,moreeni,2,485893.4303,7522556.738,No,Profile,No,No
16804,15084,moreeni,2.6,485893.4303,7522556.738,No,Profile,No,No
16805,15085,moreeni,2,485873.4388,7522636.707,No,Profile,No,No
16806,15085,moreeni,3,485873.4388,7522636.707,No,Profile,No,No
16807,15086,moreeni,2,485763.4822,7522466.774,No,Profile,No,No
16808,15086,rapakallio,2.5,485763.4822,7522466.774,No,Profile,No,No
16809,15087,moreeni,2,485843.4497,7522406.798,No,Profile,No,No
16810,15087,moreeni,3,485843.4497,7522406.798,No,Profile,No,No
16811,15087,rapakallio,3.8,485843.4497,7522406.798,No,Profile,No,No
16812,15088,moreeni,2,485963.4023,7522576.73,No,Profile,No,No
16813,15088,moreeni,3,485963.4023,7522576.73,No,Profile,No,No
16814,15088,moreeni,3.4,485963.4023,7522576.73,No,Profile,No,No
16815,15100,moreeni,1,487912.6105,7521127.305,No,Profile,No,No
16816,15100,rapakallio,2,487912.6105,7521127.305,No,Profile,No,No
16817,15100,rapakallio,2.3,487912.6105,7521127.305,No,Profile,No,No
16818,15101,moreeni,1,488012.5699,7521057.333,No,Profile,No,No
16819,15101,rapakallio,2,488012.5699,7521057.333,No,Profile,No,No
16820,15101,rapakallio,2.6,488012.5699,7521057.333,No,Profile,No,No
